id,prompt_id,request_ordinal,prompt_hash,prompt_char_len,prompt_token_len,vllm_request_id,workload,run_name,experiment,source_dataset,split,method,k,ngram_lookup_min,ngram_lookup_max,temperature,max_prompt_tokens,num_turns,num_turns_completed,seed,draft_model,eagle3_model,n_output_tokens,latency_s,tokens_per_sec,acceptance_rate,accepted_tokens_per_verifier_pass,draft_tokens,accepted_tokens_total,acceptance_metrics_source,rollback_frequency,verifier_utilization,mean_entropy,repetition_density,acceptance_volatility,accepted_per_draft,accept_rate_pos_0,accept_rate_pos_1,accept_rate_pos_2,accept_rate_pos_3,ttft_s,itl_s,prefill_time_s,decode_time_s,tpot_s,e2e_latency_engine_s,prefix_cache_hit_rate,prompt_cache_frac,kv_cache_usage_perc,flops_per_gpu,read_bytes_per_gpu,rejected_tokens,rejection_rate,first_rejection_pos,rejection_concentration,rejection_severity,acceptance_decay_slope,entropy_w0_mean,entropy_w1_mean,entropy_w2_mean,entropy_trend,entropy_range,high_entropy_frac,entropy_bucket,oracle_k_estimated,oracle_expected_tokens,oracle_k_vs_k4_gain,summary_path
conversational_generation_388585,conversational_generation_388585,9,1cd9af6acd4d0c21b6983ad7bc31dcf51eeb6c3a,7877,1656,9,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,eagle3,8,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,4.312412696890533,118.72704121504368,0.0061601642710472,0.375,3896.0,24.0,real,0.0,0.125,0.2811557198723013,0.2583170254403131,1.734723475976807e-18,0.0492813141683778,0.0492813141683778,0.0,0.0,0.0,,,,,,,,,,,,3872.0,0.9938398357289528,0.0,0.0162982626964964,0.9507186858316222,-0.0041067761806981,0.2206723510481185,0.2684952028120911,0.3534490954557132,0.0003898005025247,1.5594248382977032,0.25390625,medium,1,0.0492813141683778,0.0,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/eagle3/k8_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
conversational_generation_267490,conversational_generation_267490,10,d47a3dc0000f65cb16aff2dde8daf72e7b2a2330,1906,338,10,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,eagle3,8,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,4.087277612183243,125.26675420182976,0.0150767543859649,0.859375,3648.0,55.0,real,0.0,0.125,0.4207063734158814,0.2896281800391389,5.204170427930421e-18,0.1206140350877193,0.1140350877192982,0.006578947368421,0.0,0.0,,,,,,,,,,,,3593.0,0.9849232456140352,0.0,0.0374646760247349,0.8859649122807017,-0.0098945279866332,0.516574998732972,0.3714547479460924,0.374631431706339,-0.0005556903690867,1.59284885558436,0.375,high,2,0.1147853185595567,0.0,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/eagle3/k8_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
conversational_generation_262241,conversational_generation_262241,11,614bc25964cbf7adda55ca76859b94de0a7b0d02,3459,857,11,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,eagle3,8,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,4.387378994841129,116.69837518072453,0.0064300411522633,0.390625,3888.0,25.0,real,0.0,0.125,0.4148496028073619,0.2778864970645792,1.734723475976807e-18,0.051440329218107,0.0493827160493827,0.0020576131687242,0.0,0.0,,,,,,,,,,,,3863.0,0.9935699588477366,0.0,0.0162485498684023,0.9506172839506172,-0.0042377033117773,0.4955944694406174,0.4436369361608508,0.3065910330530217,-0.0004801470824828,1.5578348668451127,0.369140625,high,2,0.0494843265762332,0.0,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/eagle3/k8_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
conversational_generation_303448,conversational_generation_303448,12,9c4f61ef2e01b456bbff8a3be07a63f38be51750,5288,1096,12,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,eagle3,8,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,4.382019858807325,116.84109531611146,0.0061601642710472,0.375,3896.0,24.0,real,0.0,0.125,0.5976463045187822,0.3287671232876712,1.734723475976807e-18,0.0492813141683778,0.0472279260780287,0.002053388090349,0.0,0.0,,,,,,,,,,,,3872.0,0.9938398357289528,0.0,0.0155367001544369,0.9527720739219712,-0.0040578859880707,0.6154997331369756,0.624875894767513,0.5530875068014734,-0.0002258436630001,1.6063153294935604,0.5234375,high,2,0.0473249033389692,0.0,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/eagle3/k8_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
conversational_generation_414462,conversational_generation_414462,13,1cf5d952f9700c6b995d254292772a8c2fd0197d,1337,278,13,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,eagle3,8,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,4.338389936834574,118.0161321260973,0.0045638945233265,0.28125,3944.0,18.0,real,0.0,0.125,0.395516793655416,0.1604696673189823,1.734723475976807e-18,0.0365111561866125,0.0365111561866125,0.0,0.0,0.0,,,,,,,,,,,,3926.0,0.9954361054766734,0.0,0.0120749299186517,0.9634888438133874,-0.0030425963488843,0.4971295816557443,0.3757326398655928,0.3146396551915447,-0.0005138403633548,1.5526233498972764,0.357421875,high,1,0.0365111561866125,0.0,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/eagle3/k8_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
conversational_generation_497373,conversational_generation_497373,14,17621018dbb7011c466b859e599178c411c17c0c,3013,657,14,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,eagle3,8,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,4.613338202238083,110.98254182873735,0.0053571428571428,0.328125,3920.0,21.0,real,0.0,0.125,0.5244962195937941,0.3189823874755381,8.673617379884035e-19,0.0428571428571428,0.036734693877551,0.0061224489795918,0.0,0.0,,,,,,,,,,,,3899.0,0.9946428571428572,0.0,0.0120277298307411,0.963265306122449,-0.0034256559766763,0.6017636620642104,0.561548151659219,0.4115061401106955,-0.0005398308032275,1.5786454014389304,0.470703125,high,2,0.0369596001665972,0.0,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/eagle3/k8_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
conversational_generation_89365,conversational_generation_89365,15,ae8dbfadd52a3c347a5df58745ed0fe28cef2b79,2633,470,15,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,eagle3,8,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,4.275519642047584,119.75152563088184,0.0086116910229645,0.515625,3832.0,33.0,real,0.0,0.125,0.1544139623715007,0.3561643835616438,0.0,0.068893528183716,0.0647181628392484,0.0041753653444676,0.0,0.0,,,,,,,,,,,,3799.0,0.9913883089770354,0.0,0.0212502485245679,0.9352818371607516,-0.0056417138880604,0.1798881242404371,0.0007107804746357,0.2811519472828256,0.0002347134202396,1.4136829542611078,0.14453125,medium,2,0.064988384813525,0.0,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/eagle3/k8_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
conversational_generation_246769,conversational_generation_246769,16,edb95546eea7607018cb7d1f21cac59930960492,9024,1575,16,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,eagle3,8,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,4.521045952104032,113.24813006196548,0.0037802419354838,0.234375,3968.0,15.0,real,0.0,0.125,0.5338627798011284,0.2250489236790606,1.734723475976807e-18,0.0302419354838709,0.0302419354838709,0.0,0.0,0.0,,,,,,,,,,,,3953.0,0.996219758064516,0.0,0.0100015800569478,0.969758064516129,-0.0025201612903225,0.5515064764894878,0.5562716295552541,0.4942759606428584,-0.00012833770291,1.5786564184456475,0.48046875,high,1,0.0302419354838709,0.0,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/eagle3/k8_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
conversational_generation_133234,conversational_generation_133234,17,751ea354b67d201bff93e23538e125b092f6f8b5,8529,2070,17,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,eagle3,8,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,4.4074099608697,116.1679999241479,0.0022410358565737,0.140625,4016.0,9.0,real,0.0,0.125,0.043143044719383,0.2054794520547945,0.0,0.0179282868525896,0.0179282868525896,0.0,0.0,0.0,,,,,,,,,,,,4007.0,0.9977589641434262,0.0,0.0059292235556726,0.9820717131474104,-0.0014940239043824,0.1215983288734984,0.004857428242916,0.0034404662007772,-0.0004333401194652,1.4048261826967317,0.0390625,low,1,0.0179282868525896,0.0,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/eagle3/k8_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
conversational_generation_44462,conversational_generation_44462,18,93f6d8924974340ba06857815e0cc0c9ba0b771a,8592,1681,18,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,eagle3,8,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,4.396677406039089,116.4515730211952,0.0043016194331983,0.265625,3952.0,17.0,real,0.0,0.125,0.507159551483909,0.2602739726027397,0.0,0.034412955465587,0.034412955465587,0.0,0.0,0.0,,,,,,,,,,,,3935.0,0.9956983805668016,0.0,0.0113810152550855,0.9655870445344128,-0.0028677462887989,0.5126341285334554,0.5218670498702642,0.4872121513437738,-0.0001049330296366,1.5478512377817244,0.451171875,high,1,0.034412955465587,0.0,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/eagle3/k8_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
conversational_generation_427065,conversational_generation_427065,19,8ccf4c42d51843dc9151905035743073bb457fe6,2464,484,19,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,eagle3,8,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,4.287062522023916,119.4290956499243,0.0069731404958677,0.421875,3872.0,27.0,real,0.0,0.125,0.3913906813598903,0.1741682974559686,1.734723475976807e-18,0.0557851239669421,0.0557851239669421,0.0,0.0,0.0,,,,,,,,,,,,3845.0,0.9930268595041324,0.0,0.0184491956091797,0.944214876033058,-0.0046487603305785,0.3994082414274185,0.4450069835012098,0.3304734919674244,-0.0002121210149953,1.5398233993391917,0.3515625,high,1,0.0557851239669421,0.0,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/eagle3/k8_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
conversational_generation_185526,conversational_generation_185526,20,03dce9e4f7d6c5c66b7f676d027bda5ecd2a5e2f,2162,387,20,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,eagle3,8,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,4.145174227654934,123.51712422222016,0.0111940298507462,0.65625,3752.0,42.0,real,0.0,0.125,0.3671841363327831,0.2465753424657534,3.469446951953614e-18,0.0895522388059701,0.0852878464818763,0.0042643923240938,0.0,0.0,,,,,,,,,,,,3710.0,0.9888059701492538,0.0,0.0280395955860072,0.9147121535181236,-0.0073611534165905,0.3408287577485576,0.3577578158404294,0.4025497691410299,0.0002132805058136,1.5382514290763631,0.3203125,high,2,0.0856515473197521,0.0,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/eagle3/k8_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
conversational_generation_148108,conversational_generation_148108,21,64f5f428cb1a10a2afa590a1c9c03f1cbd62bebd,1989,370,21,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,eagle3,8,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,4.190461163874716,122.18225631438104,0.0091911764705882,0.546875,3808.0,35.0,real,0.0,0.125,0.5762476668204513,0.360078277886497,1.734723475976807e-18,0.0735294117647058,0.0735294117647058,0.0,0.0,0.0,,,,,,,,,,,,3773.0,0.9908088235294118,0.0,0.0243175671972848,0.9264705882352942,-0.0061274509803921,0.6166421979560507,0.6007809363956911,0.5120748405364822,-0.0004330344254892,1.56546724446323,0.521484375,high,1,0.0735294117647058,0.0,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/eagle3/k8_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
conversational_generation_109664,conversational_generation_109664,22,e0e4b33eabb7cab97b227b59578a7f3507f9fc3d,1805,328,22,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,eagle3,8,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,4.432239337824285,115.5172275176215,0.005091649694501,0.3125,3928.0,20.0,real,0.0,0.125,0.1546780164000517,0.2759295499021526,8.673617379884035e-19,0.0407331975560081,0.0407331975560081,0.0,0.0,0.0,,,,,,,,,,,,3908.0,0.994908350305499,0.0,0.0134712388547076,0.959266802443992,-0.0033944331296673,0.4309857559815646,0.015509351114281,0.0191335825030973,-0.0012043619617166,1.6022362743773322,0.138671875,medium,1,0.0407331975560081,0.0,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/eagle3/k8_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
conversational_generation_37299,conversational_generation_37299,23,0c25e8d60956d88622596875fb9c32716db24ce5,3097,588,23,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,eagle3,8,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,4.24520006775856,120.60680105244909,0.0091911764705882,0.546875,3808.0,35.0,real,0.0,0.125,0.475160697454806,0.2524461839530332,1.734723475976807e-18,0.0735294117647058,0.0672268907563025,0.0042016806722689,0.0021008403361344,0.0,,,,,,,,,,,,3773.0,0.9908088235294118,0.0,0.0219820969542305,0.9327731092436976,-0.0059273709483793,0.5288085664485687,0.5446513289659429,0.3534540399790332,-0.0004768966155685,1.4967068400038508,0.439453125,high,4,0.0675099500996641,0.0,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/eagle3/k8_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
conversational_generation_434883,conversational_generation_434883,24,1417448c59e2bf006655e4c0e075b2feb2be5fcb,11226,2154,24,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,eagle3,8,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,4.46526650711894,114.6628088566992,0.0086297071129707,0.515625,3824.0,33.0,real,0.0,0.125,0.3987404644959885,0.3111545988258317,1.734723475976807e-18,0.0690376569037656,0.0669456066945606,0.002092050209205,0.0,0.0,,,,,,,,,,,,3791.0,0.9913702928870292,0.0,0.0220519731853392,0.9330543933054394,-0.005703327356047,0.5132044421119514,0.3392973748121645,0.3443593543305028,-0.000405234533098,1.60913320996155,0.345703125,high,2,0.0670856602650513,0.0,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/eagle3/k8_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
conversational_generation_159352,conversational_generation_159352,25,331cd4fb6e280716765278b10b4b3e3f784929ea,4019,839,25,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,eagle3,8,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,4.39428277220577,116.5150324959617,0.0056237218813905,0.34375,3912.0,22.0,real,0.0,0.125,0.0511906450296982,0.2661448140900195,0.0,0.0449897750511247,0.0449897750511247,0.0,0.0,0.0,,,,,,,,,,,,3890.0,0.9943762781186094,0.0,0.0148789695407518,0.9550102249488752,-0.003749147920927,0.1457961147364314,0.0012788102574036,0.0070167035247298,-0.0005002846489622,1.5629778273643575,0.04296875,low,1,0.0449897750511247,0.0,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/eagle3/k8_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
conversational_generation_219267,conversational_generation_219267,26,8ad5eb9ee658fba96c82552d844918c4d2f3a10f,5001,1017,26,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,eagle3,8,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,4.290142572019249,119.34335314152882,0.0077962577962577,0.46875,3848.0,30.0,real,0.0,0.125,0.4770816151158896,0.2250489236790606,0.0,0.0623700623700623,0.0623700623700623,0.0,0.0,0.0,,,,,,,,,,,,3818.0,0.9922037422037422,0.0,0.0206269592858466,0.9376299376299376,-0.0051975051975051,0.5004717571182504,0.5295083560334121,0.4021463238578655,-0.0002576943952044,1.5716419612733452,0.43359375,high,1,0.0623700623700623,0.0,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/eagle3/k8_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
conversational_generation_132978,conversational_generation_132978,27,0d1a05eadf83599e6fe1570c6e87bc95bb928380,7153,1433,27,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,eagle3,8,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,4.193691208027303,122.08814969971118,0.0106157112526539,0.625,3768.0,40.0,real,0.0,0.125,0.3386633534363142,0.3189823874755381,0.0,0.0849256900212314,0.0849256900212314,0.0,0.0,0.0,,,,,,,,,,,,3728.0,0.989384288747346,0.0,0.0280865319645922,0.9150743099787686,-0.0070771408351026,0.4495712555209932,0.2745475109644253,0.2924153875399518,-0.0003518212888673,1.5578348278722558,0.296875,medium,1,0.0849256900212314,0.0,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/eagle3/k8_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
conversational_generation_219017,conversational_generation_219017,28,2844e8040efae809ec8a86fc9fa48e81201b3b62,2293,508,28,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,eagle3,8,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,4.322990409098566,118.4365338684068,0.0117521367521367,0.6875,3744.0,44.0,real,0.0,0.125,0.4536317840569172,0.3033268101761252,3.469446951953614e-18,0.094017094017094,0.094017094017094,0.0,0.0,0.0,,,,,,,,,,,,3700.0,0.9882478632478632,0.0,0.0310932312197761,0.905982905982906,-0.0078347578347578,0.4684130380102591,0.476077038615448,0.4168381419230892,-8.533598230236989e-05,1.564760177325642,0.41015625,high,1,0.094017094017094,0.0,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/eagle3/k8_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
conversational_generation_419459,conversational_generation_419459,29,59a0138cbc34334f22afc5aa8f9dee802dd26a19,6384,1185,29,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,eagle3,8,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,4.301391895860434,119.03123742171404,0.0117773019271948,0.6875,3736.0,44.0,real,0.0,0.125,0.643156215837926,0.309197651663405,3.469446951953614e-18,0.0942184154175588,0.0942184154175588,0.0,0.0,0.0,,,,,,,,,,,,3692.0,0.9882226980728052,0.0,0.0311598120146793,0.9057815845824412,-0.0078515346181299,0.7013101299499209,0.6345967604398333,0.594138436876511,-0.0003535528311097,1.587428715152415,0.587890625,high,1,0.0942184154175588,0.0,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/eagle3/k8_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
conversational_generation_237328,conversational_generation_237328,30,e5601d3f803833fd9e57ee8b52a91092785f0bd3,8084,1352,30,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,eagle3,8,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,4.30967184016481,118.80254900809804,0.0064300411522633,0.390625,3888.0,25.0,real,0.0,0.125,0.5045768094378369,0.3385518590998043,1.734723475976807e-18,0.051440329218107,0.0473251028806584,0.0041152263374485,0.0,0.0,,,,,,,,,,,,3863.0,0.9935699588477366,0.0,0.0155154641274235,0.9526748971193416,-0.0041887125220458,0.5483506107378081,0.5197329739525023,0.4463320757838359,-0.0002786024179456,1.6082501174002233,0.4453125,high,2,0.0475198563904553,0.0,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/eagle3/k8_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
conversational_generation_153677,conversational_generation_153677,31,18d55f458359edead75754fd8ba351094ace0066,5068,996,31,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,eagle3,8,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,4.279982919804752,119.62664561833272,0.0075207468879668,0.453125,3856.0,29.0,real,0.0,0.125,0.4713040467239076,0.2759295499021526,0.0,0.0601659751037344,0.0560165975103734,0.0041493775933609,0.0,0.0,,,,,,,,,,,,3827.0,0.9924792531120332,0.0,0.0183799600823443,0.9439834024896264,-0.0049150365540407,0.4092399917143561,0.4919005026249323,0.5122894644474513,0.0003154926431019,1.5826527271795403,0.427734375,high,2,0.0562490315249393,0.0,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/eagle3/k8_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
conversational_generation_152885,conversational_generation_152885,32,965d74fe8a635867379307ee16b5b900af6dbd06,4460,744,32,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,eagle3,8,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,4.194875405635685,122.0536846725278,0.0094736842105263,0.5625,3800.0,36.0,real,0.0,0.125,0.2710203672403471,0.2563600782778865,1.734723475976807e-18,0.0757894736842105,0.071578947368421,0.0042105263157894,0.0,0.0,,,,,,,,,,,,3764.0,0.9905263157894736,0.0,0.0235140083196723,0.9284210526315788,-0.0062155388471177,0.1580276696375428,0.0899796734226886,0.5616347657373164,0.0010066612186147,1.5894554879134266,0.240234375,medium,2,0.0718803324099723,0.0,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/eagle3/k8_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
conversational_generation_387599,conversational_generation_387599,33,6ef68827ce1783c9d6ecf4b92b2ea970c46e80d2,8219,1539,33,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,eagle3,8,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,4.424417668022215,115.72144368297673,0.0045638945233265,0.28125,3944.0,18.0,real,0.0,0.125,0.1434102656455317,0.2407045009784735,1.734723475976807e-18,0.0365111561866125,0.0365111561866125,0.0,0.0,0.0,,,,,,,,,,,,3926.0,0.9954361054766734,0.0,0.0120749299186517,0.9634888438133874,-0.0030425963488843,0.135691493886539,0.2425045672019193,0.0530972420085716,-0.0002211139831182,1.5853030260849257,0.119140625,low,1,0.0365111561866125,0.0,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/eagle3/k8_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
conversational_generation_330928,conversational_generation_330928,34,113efe6005cc7ec86d15be3a1b0aaec1f706f938,4525,1074,34,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,eagle3,8,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,4.400173692964017,116.35904301202932,0.0035211267605633,0.21875,3976.0,14.0,real,0.0,0.125,0.1805629951658513,0.410958904109589,8.673617379884035e-19,0.028169014084507,0.028169014084507,0.0,0.0,0.0,,,,,,,,,,,,3962.0,0.9964788732394366,0.0,0.0093160257431851,0.971830985915493,-0.0023474178403755,0.1012344590928497,0.0724752501436663,0.3658000171785358,0.0007274837006421,1.5861230569065143,0.158203125,medium,1,0.028169014084507,0.0,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/eagle3/k8_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
conversational_generation_04371,conversational_generation_04371,35,9b6f826c6c4ec58323317ce246d1d8d8e2e3a5c3,2378,507,35,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,eagle3,8,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,4.40307239536196,116.28243962995536,0.0077962577962577,0.46875,3848.0,30.0,real,0.0,0.125,0.561340778184782,0.2328767123287671,0.0,0.0623700623700623,0.0602910602910602,0.002079002079002,0.0,0.0,,,,,,,,,,,,3818.0,0.9922037422037422,0.0,0.0198528370631853,0.9397089397089398,-0.0051480051480051,0.6193772230234235,0.5084829995940063,0.5562223289863099,-0.0002432209118956,1.544873756323189,0.529296875,high,2,0.0604164055307506,0.0,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/eagle3/k8_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
